"","country","iso3c","date","first_doses","second_doses","third_doses"
"416","United Kingdom","GBR","2022-01-26",16183,30684.6000000015,54852.3999999985
"417","United Kingdom","GBR","2022-01-27",15883,32783.799999997,54477.200000003
"418","United Kingdom","GBR","2022-01-28",15800,32546.400000006,50508.599999994
"419","United Kingdom","GBR","2022-01-29",15595,31217.599999994,47428.200000003
"420","United Kingdom","GBR","2022-01-30",15512,30501.400000006,44433.799999997
"421","United Kingdom","GBR","2022-01-31",15415,29169.1999999955,40756.6000000015
"422","United Kingdom","GBR","2022-02-01",15244,26323.200000003,37739
"423","United Kingdom","GBR","2022-02-02",14831,26639.1999999955,38578.3999999985
"424","United Kingdom","GBR","2022-02-03",14493,27423.200000003,38305.6000000015
"425","United Kingdom","GBR","2022-02-04",14236,25470.799999997,34669.8000000045
"426","United Kingdom","GBR","2022-02-05",13643,24588.200000003,33387.799999997
"427","United Kingdom","GBR","2022-02-06",13163,24312.6000000015,31949.200000003
"428","United Kingdom","GBR","2022-02-07",12417,23421.3999999985,30865.1999999955
"429","United Kingdom","GBR","2022-02-08",12141,23040.3999999985,30166.200000003
"430","United Kingdom","GBR","2022-02-09",11863,24896.200000003,34743.3999999985
"431","United Kingdom","GBR","2022-02-10",11616,25585.799999997,36238.3999999985
"432","United Kingdom","GBR","2022-02-11",11034,23366.200000003,33694.3999999985
"433","United Kingdom","GBR","2022-02-12",11089,22055.6000000015,33609.200000003
"434","United Kingdom","GBR","2022-02-13",10971,20694,38329
"435","United Kingdom","GBR","2022-02-14",10685,19900,36786.799999997
"436","United Kingdom","GBR","2022-02-15",10441,18913.799999997,35682
"437","United Kingdom","GBR","2022-02-16",10497,19129.200000003,37017.6000000015
"438","United Kingdom","GBR","2022-02-17",10159,19650,37182.8000000045
"439","United Kingdom","GBR","2022-02-18",9418,17866.3999999985,29342.799999997
"440","United Kingdom","GBR","2022-02-19",8788,16685.1999999955,28177.6000000015
"441","United Kingdom","GBR","2022-02-20",8499,15990.400000006,27383
"442","United Kingdom","GBR","2022-02-21",8400,16640.599999994,28203.799999997
"443","United Kingdom","GBR","2022-02-22",8286,15653,26863.8000000045
"444","United Kingdom","GBR","2022-02-23",8010,16814.200000003,28986.3999999985
"445","United Kingdom","GBR","2022-02-24",7826,17543,28849.1999999955
"446","United Kingdom","GBR","2022-02-25",8143,16083.3999999985,25870.200000003
"447","United Kingdom","GBR","2022-02-26",7957,15353.6000000015,24599.3999999985
"448","United Kingdom","GBR","2022-02-27",7867,15186.799999997,23900
"449","United Kingdom","GBR","2022-02-28",7635,14794.8000000045,22782.200000003
"450","United Kingdom","GBR","2022-03-01",7281,14390.1999999955,23125.1999999955
"451","United Kingdom","GBR","2022-03-02",7061,15581.200000003,25033.400000006
"452","United Kingdom","GBR","2022-03-03",6831,16482.3999999985,25482.1999999955
"453","United Kingdom","GBR","2022-03-04",6628,15460.3999999985,23826.8000000045
"454","United Kingdom","GBR","2022-03-05",6441,15282.8000000045,22965.799999997
"455","United Kingdom","GBR","2022-03-06",6330,14688,20948.200000003
"456","United Kingdom","GBR","2022-03-07",6159,14442,20147.1999999955
"457","United Kingdom","GBR","2022-03-08",5981,13536.799999997,19136
"458","United Kingdom","GBR","2022-03-09",5660,14431.200000003,20321.6000000015
"459","United Kingdom","GBR","2022-03-10",5434,15673.799999997,20978.3999999985
"460","United Kingdom","GBR","2022-03-11",5112,14846.8000000045,19313.6000000015
"461","United Kingdom","GBR","2022-03-12",5095,15166.3999999985,19983.3999999985
"462","United Kingdom","GBR","2022-03-13",5065,15225.799999997,19926.8000000045
"463","United Kingdom","GBR","2022-03-14",5089,15161.8000000045,19623.1999999955
"464","United Kingdom","GBR","2022-03-15",5046,14160.599999994,19065.6000000015
"465","United Kingdom","GBR","2022-03-16",4876,14984.8000000045,20741.799999997
"466","United Kingdom","GBR","2022-03-17",4796,15419.799999997,19921.400000006
"467","United Kingdom","GBR","2022-03-18",4782,14445.6000000015,18029.3999999985
"468","United Kingdom","GBR","2022-03-19",5095,14048.3999999985,17750
"469","United Kingdom","GBR","2022-03-20",5546,13470.6000000015,17408.799999997
"470","United Kingdom","GBR","2022-03-21",5509,11399,16980.3999999985
"471","United Kingdom","GBR","2022-03-22",5069,9923.20000000298,16241.6000000015
"472","United Kingdom","GBR","2022-03-23",4666,10646.799999997,17691
"473","United Kingdom","GBR","2022-03-24",4793,11995.3999999985,17675.200000003
"474","United Kingdom","GBR","2022-03-25",4985,11235.8000000045,15556.3999999985
"475","United Kingdom","GBR","2022-03-26",5054,12573.1999999955,14899.799999997
"476","United Kingdom","GBR","2022-03-27",5142,12513,14565.400000006
"477","United Kingdom","GBR","2022-03-28",5188,12364.6000000015,14286
"478","United Kingdom","GBR","2022-03-29",5714,11113.6000000015,14124
"479","United Kingdom","GBR","2022-03-30",6332,11846.799999997,15765.1999999955
"480","United Kingdom","GBR","2022-03-31",6324,13036.3999999985,16249.3999999985
"481","United Kingdom","GBR","2022-04-01",6224,12567.400000006,15058.400000006
"482","United Kingdom","GBR","2022-04-02",6249,12121.599999994,14659
"483","United Kingdom","GBR","2022-04-03",6231,11587.400000006,14239.799999997
"484","United Kingdom","GBR","2022-04-04",7133,11363.799999997,14337.200000003
"485","United Kingdom","GBR","2022-04-05",8063,10199.6000000015,14138.1999999955
"486","United Kingdom","GBR","2022-04-06",9042,10718.3999999985,15781.3999999985
"487","United Kingdom","GBR","2022-04-07",9943,11834,16520.400000006
"488","United Kingdom","GBR","2022-04-08",10973,11638.6000000015,15683.599999994
"489","United Kingdom","GBR","2022-04-09",13014,11914.3999999985,15907.400000006
"490","United Kingdom","GBR","2022-04-10",14125,12003.200000003,16234.599999994
"491","United Kingdom","GBR","2022-04-11",14812,12192.799999997,16575.8000000045
"492","United Kingdom","GBR","2022-04-12",15687,11685.6000000015,16797
"493","United Kingdom","GBR","2022-04-13",16692,11008.799999997,15991
"494","United Kingdom","GBR","2022-04-14",18335,10875.200000003,14902.799999997
"495","United Kingdom","GBR","2022-04-15",18227,9095.60000000149,11937.6000000015
"496","United Kingdom","GBR","2022-04-16",17225,7279.59999999404,9036.79999999702
"497","United Kingdom","GBR","2022-04-17",15732,6821.20000000298,8444
"498","United Kingdom","GBR","2022-04-18",14317,7912.79999999702,10855.8000000045
"499","United Kingdom","GBR","2022-04-19",13979,7793.80000000447,12091
"500","United Kingdom","GBR","2022-04-20",13267,9328.39999999851,14781.3999999985
"501","United Kingdom","GBR","2022-04-21",12465,11992.3999999985,17872.200000003
"502","United Kingdom","GBR","2022-04-22",13090,11419.6000000015,16677.1999999955
"503","United Kingdom","GBR","2022-04-23",15055,10820,16255
"504","United Kingdom","GBR","2022-04-24",16598,10363.6000000015,16624.200000003
"505","United Kingdom","GBR","2022-04-25",17015,9965.19999999553,17982.1999999955
"506","United Kingdom","GBR","2022-04-26",16216,8517.80000000447,18516
"507","United Kingdom","GBR","2022-04-27",15529,8776.19999999553,20274.200000003
"508","United Kingdom","GBR","2022-04-28",14650,10182.8000000045,20735.3999999985
"509","United Kingdom","GBR","2022-04-29",14032,9726.39999999851,18259.3999999985
"510","United Kingdom","GBR","2022-04-30",13395,8600.20000000298,14503.8000000045
"511","United Kingdom","GBR","2022-05-01",12881,7982.59999999404,13266.799999997
"512","United Kingdom","GBR","2022-05-02",12406,7812.80000000447,14071.6000000015
"513","United Kingdom","GBR","2022-05-03",12127,6410.39999999851,14508.799999997
"514","United Kingdom","GBR","2022-05-04",12051,7068.79999999702,16922.8000000045
"515","United Kingdom","GBR","2022-05-05",11645,9678.40000000596,20172.3999999985
"516","United Kingdom","GBR","2022-05-06",11374,9869.19999999553,18626.6000000015
"517","United Kingdom","GBR","2022-05-07",10944,9652.60000000149,17598
"518","United Kingdom","GBR","2022-05-08",10750,9635,17494.6000000015
"519","United Kingdom","GBR","2022-05-09",10789,9348.39999999851,17817.3999999985
"520","United Kingdom","GBR","2022-05-10",10737,7706.39999999851,17685.3999999985
"521","United Kingdom","GBR","2022-05-11",10412,7638.40000000596,19330.3999999985
"522","United Kingdom","GBR","2022-05-12",10305,8683,18858
"523","United Kingdom","GBR","2022-05-13",10008,8243,16454
"524","United Kingdom","GBR","2022-05-14",9437,7763,15333.8000000045
"525","United Kingdom","GBR","2022-05-15",9355,7441,14796.799999997
"526","United Kingdom","GBR","2022-05-16",9193,7202.19999999553,14787.200000003
"527","United Kingdom","GBR","2022-05-17",8937,6252.20000000298,15383.1999999955
"528","United Kingdom","GBR","2022-05-18",8732,6413.19999999553,16953.8000000045
"529","United Kingdom","GBR","2022-05-19",8938,7503.80000000447,16929.1999999955
"530","United Kingdom","GBR","2022-05-20",8794,7243.79999999702,14826.8000000045
"531","United Kingdom","GBR","2022-05-21",8181,6978.39999999851,13976.799999997
"532","United Kingdom","GBR","2022-05-22",7671,6337,12779.3999999985
"533","United Kingdom","GBR","2022-05-23",7464,5648.60000000149,11740.200000003
"534","United Kingdom","GBR","2022-05-24",7366,8516.20000000298,11285.799999997
"535","United Kingdom","GBR","2022-05-25",6655,8863.19999999553,12402.6000000015
"536","United Kingdom","GBR","2022-05-26",5894,10238.200000003,12446.6000000015
"537","United Kingdom","GBR","2022-05-27",5707,10364,11182
"538","United Kingdom","GBR","2022-05-28",5192,11359.799999997,11598.799999997
"539","United Kingdom","GBR","2022-05-29",5120,8036.40000000596,11679.8000000045
"540","United Kingdom","GBR","2022-05-30",5612,8490.79999999702,11829.1999999955
"541","United Kingdom","GBR","2022-05-31",6027,6668,10158
"542","United Kingdom","GBR","2022-06-01",6968,5804.20000000298,9169.20000000298
"543","United Kingdom","GBR","2022-06-02",6776,5488.39999999851,8113.60000000149
"544","United Kingdom","GBR","2022-06-03",6182,4394.60000000149,6242
"545","United Kingdom","GBR","2022-06-04",5190,3637.79999999702,5631.59999999404
"546","United Kingdom","GBR","2022-06-05",4705,4126,6681.40000000596
"547","United Kingdom","GBR","2022-06-06",4142,5082.60000000149,8395.19999999553
"548","United Kingdom","GBR","2022-06-07",3526,4830.60000000149,8902.80000000447
"549","United Kingdom","GBR","2022-06-08",3229,5298.39999999851,10077.3999999985
"550","United Kingdom","GBR","2022-06-09",3414,6715.19999999553,10517.6000000015
"551","United Kingdom","GBR","2022-06-10",3776,6910.60000000149,9773
"552","United Kingdom","GBR","2022-06-11",4595,6575.20000000298,9479.19999999553
"553","United Kingdom","GBR","2022-06-12",4935,6238.79999999702,9141.80000000447
"554","United Kingdom","GBR","2022-06-13",4884,6105.39999999851,8850.39999999851
"555","United Kingdom","GBR","2022-06-14",4718,4755.20000000298,8174.19999999553
"556","United Kingdom","GBR","2022-06-15",4467,4608.79999999702,8495.20000000298
"557","United Kingdom","GBR","2022-06-16",4391,6105.20000000298,8647.20000000298
"558","United Kingdom","GBR","2022-06-17",4360,6725.79999999702,7852.39999999851
"559","United Kingdom","GBR","2022-06-18",4103,6729.60000000149,7654
"560","United Kingdom","GBR","2022-06-19",4053,6716.39999999851,7463.39999999851
"561","United Kingdom","GBR","2022-06-20",4043,6751.60000000149,7641.60000000149
"562","United Kingdom","GBR","2022-06-21",4211,5416.20000000298,7395
"563","United Kingdom","GBR","2022-06-22",4223,5253.79999999702,8242.79999999702
"564","United Kingdom","GBR","2022-06-23",4234,7176.60000000149,8992
"565","United Kingdom","GBR","2022-06-24",4330,7759.20000000298,8470.80000000447
"566","United Kingdom","GBR","2022-06-25",4616,8082.79999999702,8545
"567","United Kingdom","GBR","2022-06-26",4691,8506,8591.59999999404
"568","United Kingdom","GBR","2022-06-27",4765,8749.60000000149,8655.80000000447
"569","United Kingdom","GBR","2022-06-28",4802,7398.19999999553,8134.79999999702
"570","United Kingdom","GBR","2022-06-29",4789,7397,8776.80000000447
"571","United Kingdom","GBR","2022-06-30",4856,10013.8000000045,8863.39999999851
"572","United Kingdom","GBR","2022-07-01",4757,10700,8101.60000000149
"573","United Kingdom","GBR","2022-07-02",4254,11007.799999997,7940
"574","United Kingdom","GBR","2022-07-03",4078,11127.6000000015,7797
"575","United Kingdom","GBR","2022-07-04",4167,11310.3999999985,7751
"576","United Kingdom","GBR","2022-07-05",4092,9287,7624.39999999851
"577","United Kingdom","GBR","2022-07-06",4044,9184.39999999851,8402.39999999851
"578","United Kingdom","GBR","2022-07-07",3980,12201,8545.39999999851
"579","United Kingdom","GBR","2022-07-08",3976,12492.400000006,7712.39999999851
"580","United Kingdom","GBR","2022-07-09",3887,12132.799999997,7509.20000000298
"581","United Kingdom","GBR","2022-07-10",3838,11733,7303.79999999702
"582","United Kingdom","GBR","2022-07-11",3644,11441,7222.60000000149
"583","United Kingdom","GBR","2022-07-12",3564,8551.20000000298,7094
"584","United Kingdom","GBR","2022-07-13",3566,8407.39999999851,7860.60000000149
"585","United Kingdom","GBR","2022-07-14",3544,11935,8179.60000000149
"586","United Kingdom","GBR","2022-07-15",3465,12276,7424.39999999851
"587","United Kingdom","GBR","2022-07-16",3374,11742.6000000015,6993.79999999702
"588","United Kingdom","GBR","2022-07-17",3231,11042.799999997,6407.60000000149
"589","United Kingdom","GBR","2022-07-18",3151,10887.3999999985,6338.39999999851
"590","United Kingdom","GBR","2022-07-19",3003,7679.20000000298,5722.20000000298
"591","United Kingdom","GBR","2022-07-20",2967,8087.79999999702,6324
"592","United Kingdom","GBR","2022-07-21",2960,11125.3999999985,6684.60000000149
"593","United Kingdom","GBR","2022-07-22",3074,11881.8000000045,6567.39999999851
"594","United Kingdom","GBR","2022-07-23",2943,12271.3999999985,6507
"595","United Kingdom","GBR","2022-07-24",2998,12373,6741.39999999851
"596","United Kingdom","GBR","2022-07-25",3241,11892.6000000015,6821
"597","United Kingdom","GBR","2022-07-26",3495,9599,6690.20000000298
"598","United Kingdom","GBR","2022-07-27",3605,9638,6973.79999999702
"599","United Kingdom","GBR","2022-07-28",3668,10814.3999999985,6967.20000000298
"600","United Kingdom","GBR","2022-07-29",3653,10494,6258.39999999851
"601","United Kingdom","GBR","2022-07-30",3492,10209.3999999985,5923
"602","United Kingdom","GBR","2022-07-31",3384,9675,5564
"603","United Kingdom","GBR","2022-08-01",3251,9231,5537.39999999851
"604","United Kingdom","GBR","2022-08-02",3170,7385,5228.80000000447
"605","United Kingdom","GBR","2022-08-03",3124,7363.20000000298,5598
"606","United Kingdom","GBR","2022-08-04",2949,8339,5648.79999999702
"607","United Kingdom","GBR","2022-08-05",2828,8182.79999999702,5129.60000000149
"608","United Kingdom","GBR","2022-08-06",2714,8002.60000000149,4912.79999999702
"609","United Kingdom","GBR","2022-08-07",2675,7774.39999999851,4724.39999999851
"610","United Kingdom","GBR","2022-08-08",2621,7402.80000000447,4673.60000000149
"611","United Kingdom","GBR","2022-08-09",2512,6115.59999999404,4555.20000000298
"612","United Kingdom","GBR","2022-08-10",2378,5977.40000000596,4905
"613","United Kingdom","GBR","2022-08-11",2383,6702.39999999851,4942.79999999702
"614","United Kingdom","GBR","2022-08-12",2315,6446.19999999553,4541.80000000447
"615","United Kingdom","GBR","2022-08-13",2234,7136.20000000298,4749.19999999553
"616","United Kingdom","GBR","2022-08-14",2163,6974.60000000149,4604.60000000149
"617","United Kingdom","GBR","2022-08-15",2875,6915.39999999851,4706
"618","United Kingdom","GBR","2022-08-16",2901,5947.39999999851,4608.79999999702
"619","United Kingdom","GBR","2022-08-17",2915,6046.39999999851,4951.80000000447
"620","United Kingdom","GBR","2022-08-18",2891,6243,4820.19999999553
"621","United Kingdom","GBR","2022-08-19",2917,5983.60000000149,4307.20000000298
"622","United Kingdom","GBR","2022-08-20",2948,6035.39999999851,4185.20000000298
"623","United Kingdom","GBR","2022-08-21",2941,6101.20000000298,4144.59999999404
"624","United Kingdom","GBR","2022-08-22",2227,6383,4284.20000000298
"625","United Kingdom","GBR","2022-08-23",2228,5834.60000000149,4344.79999999702
"626","United Kingdom","GBR","2022-08-24",2285,6100.19999999553,4763.40000000596
"627","United Kingdom","GBR","2022-08-25",2388,6745.40000000596,4772
"628","United Kingdom","GBR","2022-08-26",2427,6281.59999999404,4212.79999999702
"629","United Kingdom","GBR","2022-08-27",2364,5246.80000000447,3399.79999999702
"630","United Kingdom","GBR","2022-08-28",2343,5012.19999999553,3160.80000000447
"631","United Kingdom","GBR","2022-08-29",2147,5165.80000000447,3348.19999999553
"632","United Kingdom","GBR","2022-08-30",2193,4146,3214.20000000298
"633","United Kingdom","GBR","2022-08-31",2196,4116.19999999553,3558.79999999702
"634","United Kingdom","GBR","2022-09-01",2054,5437.80000000447,4079.40000000596
"635","United Kingdom","GBR","2022-09-02",1886,4825.60000000149,3465
"636","United Kingdom","GBR","2022-09-03",1799,3930.59999999404,-8072355.2
"637","United Kingdom","GBR","2022-09-04",1746,3533,-8073111.8
"638","United Kingdom","GBR","2022-09-05",1754,3175.60000000149,-8073790.6
"639","United Kingdom","GBR","2022-09-06",1481,1947.80000000447,-8074503.2
"640","United Kingdom","GBR","2022-09-07",1209,1730.79999999702,-8074797.4
"641","United Kingdom","GBR","2022-09-08",1086,2588.60000000149,0
"642","United Kingdom","GBR","2022-09-09",1034,2734.79999999702,0
"643","United Kingdom","GBR","2022-09-10",957,-50756264.4,0
"644","United Kingdom","GBR","2022-09-11",933,0,0
"645","United States","USA","2020-12-13",0,0,0
"646","United States","USA","2020-12-14",4579,0,0
"647","United States","USA","2020-12-15",25429,0,0
"648","United States","USA","2020-12-16",68718,612.200000000001,0
"649","United States","USA","2020-12-17",118576,808,0
"650","United States","USA","2020-12-18",177084,906,0
"651","United States","USA","2020-12-19",177518,1132,0
"652","United States","USA","2020-12-20",167121,1581.2,0
"653","United States","USA","2020-12-21",220620,1965.6,0
"654","United States","USA","2020-12-22",277089,1983.2,0
"655","United States","USA","2020-12-23",335688,1848.6,0
"656","United States","USA","2020-12-24",324913,1729.4,0
"657","United States","USA","2020-12-25",267978,1276.2,0
"658","United States","USA","2020-12-26",262279,1517.2,0
"659","United States","USA","2020-12-27",260713,2360,0
"660","United States","USA","2020-12-28",289625,3953.4,0
"661","United States","USA","2020-12-29",327718,4437.8,0
"662","United States","USA","2020-12-30",365153,5990.4,0
"663","United States","USA","2020-12-31",396846,5715.4,0
"664","United States","USA","2021-01-01",411382,5142.6,0
"665","United States","USA","2021-01-02",428391,12659,0
"666","United States","USA","2021-01-03",434067,29672.8,0
"667","United States","USA","2021-01-04",437342,62846.6,0
"668","United States","USA","2021-01-05",441439,119010.4,0
"669","United States","USA","2021-01-06",442529,192032.4,0
"670","United States","USA","2021-01-07",507470,208916.4,0
"671","United States","USA","2021-01-08",612516,205261.2,0
"672","United States","USA","2021-01-09",628645,235704,0
"673","United States","USA","2021-01-10",634949,242335.4,0
"674","United States","USA","2021-01-11",652196,223410,0
"675","United States","USA","2021-01-12",678420,224908.8,0
"676","United States","USA","2021-01-13",706926,235345.2,0
"677","United States","USA","2021-01-14",748727,184627,0
"678","United States","USA","2021-01-15",787683,129728.6,0
"679","United States","USA","2021-01-16",815641,120966,0
"680","United States","USA","2021-01-17",826934,165474.6,0
"681","United States","USA","2021-01-18",815290,225871.8,0
"682","United States","USA","2021-01-19",822473,266852,0
"683","United States","USA","2021-01-20",840643,300855.2,0
"684","United States","USA","2021-01-21",865603,285608,0
"685","United States","USA","2021-01-22",906265,231435.2,0
"686","United States","USA","2021-01-23",931501,245199,0
"687","United States","USA","2021-01-24",938758,306721.600000001,0
"688","United States","USA","2021-01-25",970134,394571.6,0
"689","United States","USA","2021-01-26",982435,476362.2,0
"690","United States","USA","2021-01-27",995216,558499.4,0
"691","United States","USA","2021-01-28",1000154,508941,0
"692","United States","USA","2021-01-29",995853,417709.399999999,0
"693","United States","USA","2021-01-30",997958,403930.2,0
"694","United States","USA","2021-01-31",1000081,432526,0
"695","United States","USA","2021-02-01",988283,500670.2,0
"696","United States","USA","2021-02-02",975613,635460.6,0.2
"697","United States","USA","2021-02-03",977253,802987.799999999,0.4
"698","United States","USA","2021-02-04",979602,771296.6,0.4
"699","United States","USA","2021-02-05",976666,661886.200000001,0.4
"700","United States","USA","2021-02-06",990187,635653.199999999,0.4
"701","United States","USA","2021-02-07",983597,632180.4,0.2
"702","United States","USA","2021-02-08",992031,647629.199999999,0.2
"703","United States","USA","2021-02-09",1001952,782285.4,0.4
"704","United States","USA","2021-02-10",997510,983795.200000001,0.4
"705","United States","USA","2021-02-11",981932,956733.199999999,0.4
"706","United States","USA","2021-02-12",986197,822661.4,0.4
"707","United States","USA","2021-02-13",989148,722872.999999998,0.2
"708","United States","USA","2021-02-14",999270,662140.400000002,0.2
"709","United States","USA","2021-02-15",967696,628431.399999999,0.2
"710","United States","USA","2021-02-16",933379,709880.400000002,0.199999999999999
"711","United States","USA","2021-02-17",890967,884311.399999999,0.2
"712","United States","USA","2021-02-18",827572,912356.199999999,0.4
"713","United States","USA","2021-02-19",746801,818937.199999999,0.2
"714","United States","USA","2021-02-20",707396,781303.800000001,0.199999999999999
"715","United States","USA","2021-02-21",694298,791958.800000001,0.4
"716","United States","USA","2021-02-22",694046,819702,0.4
"717","United States","USA","2021-02-23",703723,952825.800000001,0.199999999999999
"718","United States","USA","2021-02-24",748090,1166241.8,0.4
"719","United States","USA","2021-02-25",848436,1169203,0.4
"720","United States","USA","2021-02-26",970013,1022097.4,0.199999999999999
"721","United States","USA","2021-02-27",1047318,935679.600000001,0.4
"722","United States","USA","2021-02-28",1087030,859528.399999999,0.4
"723","United States","USA","2021-03-01",1172490,807840.600000001,0.199999999999999
"724","United States","USA","2021-03-02",1258291,893800,0.4
"725","United States","USA","2021-03-03",1329489,1097982.8,0.6
"726","United States","USA","2021-03-04",1389515,1110422.8,0.6
"727","United States","USA","2021-03-05",1437355,986689.399999999,0.600000000000001
"728","United States","USA","2021-03-06",1467830,932255.399999999,0.6
"729","United States","USA","2021-03-07",1488646,900770.399999999,0.6
"730","United States","USA","2021-03-08",1526916,893195,0.4
"731","United States","USA","2021-03-09",1576423,1001292.8,0.199999999999999
"732","United States","USA","2021-03-10",1623424,1239400,0.4
"733","United States","USA","2021-03-11",1671736,1272739.59999999,0.4
"734","United States","USA","2021-03-12",1689795,1140167.40000001,0.199999999999999
"735","United States","USA","2021-03-13",1694270,1060045.59999999,0.200000000000001
"736","United States","USA","2021-03-14",1689622,989988.800000004,0.199999999999999
"737","United States","USA","2021-03-15",1691466,910181.199999996,0
"738","United States","USA","2021-03-16",1708687,947856.600000001,0
"739","United States","USA","2021-03-17",1716498,1107875.6,0.199999999999999
"740","United States","USA","2021-03-18",1715967,1104911.6,0.600000000000001
"741","United States","USA","2021-03-19",1726154,968412.799999997,0.799999999999999
"742","United States","USA","2021-03-20",1730885,902666,1
"743","United States","USA","2021-03-21",1736130,891178.399999999,1.4
"744","United States","USA","2021-03-22",1750895,931418.200000003,1.6
"745","United States","USA","2021-03-23",1757277,1090100,1.4
"746","United States","USA","2021-03-24",1768079,1376798,1.6
"747","United States","USA","2021-03-25",1762835,1448343.8,1.6
"748","United States","USA","2021-03-26",1746176,1327110.6,1.6
"749","United States","USA","2021-03-27",1739537,1297211,1.2
"750","United States","USA","2021-03-28",1737686,1299579.2,1.2
"751","United States","USA","2021-03-29",1738435,1327443.6,1.4
"752","United States","USA","2021-03-30",1742968,1546340.4,1.8
"753","United States","USA","2021-03-31",1772155,1801454,2.2
"754","United States","USA","2021-04-01",1810839,1777322,2.4
"755","United States","USA","2021-04-02",1804675,1517744.6,2.2
"756","United States","USA","2021-04-03",1798253,1448839.59999999,2
"757","United States","USA","2021-04-04",1765071,1413495.2,2
"758","United States","USA","2021-04-05",1783450,1510769.8,1.4
"759","United States","USA","2021-04-06",1822729,1784806.2,1.2
"760","United States","USA","2021-04-07",1844438,2200441.59999999,1.8
"761","United States","USA","2021-04-08",1849241,2211916.60000001,2.4
"762","United States","USA","2021-04-09",1904466,1954916.8,1.8
"763","United States","USA","2021-04-10",1961548,1837209.2,2
"764","United States","USA","2021-04-11",2018063,1674582.59999999,2.2
"765","United States","USA","2021-04-12",2005224,1570069.60000001,2.2
"766","United States","USA","2021-04-13",1928592,1627296.59999999,1.2
"767","United States","USA","2021-04-14",1811528,1850837.2,2.2
"768","United States","USA","2021-04-15",1698015,1742170.39999999,1.8
"769","United States","USA","2021-04-16",1586810,1514824.40000001,1.8
"770","United States","USA","2021-04-17",1506580,1422246,1.39999999999999
"771","United States","USA","2021-04-18",1464605,1399467.59999999,2
"772","United States","USA","2021-04-19",1385969,1425965.60000001,1.60000000000001
"773","United States","USA","2021-04-20",1331705,1600231.8,2.39999999999999
"774","United States","USA","2021-04-21",1282041,1864865.40000001,2.80000000000001
"775","United States","USA","2021-04-22",1232084,1810533.8,2.8
"776","United States","USA","2021-04-23",1191576,1542504.2,3.59999999999999
"777","United States","USA","2021-04-24",1168640,1418871,4
"778","United States","USA","2021-04-25",1161664,1366604.59999999,4.60000000000001
"779","United States","USA","2021-04-26",1140257,1379461,5.19999999999999
"780","United States","USA","2021-04-27",1104317,1537226.8,5.80000000000001
"781","United States","USA","2021-04-28",1070201,1807857.40000001,5.19999999999999
"782","United States","USA","2021-04-29",1028638,1755334,5.80000000000001
"783","United States","USA","2021-04-30",993746,1513800.2,5
"784","United States","USA","2021-05-01",952411,1399958,4.59999999999999
"785","United States","USA","2021-05-02",928973,1355389.59999999,4
"786","United States","USA","2021-05-03",886269,1348097.40000001,4.19999999999999
"787","United States","USA","2021-05-04",844091,1478331,2.80000000000001
"788","United States","USA","2021-05-05",796548,1719721.39999999,2.40000000000001
"789","United States","USA","2021-05-06",747830,1658116.8,2.79999999999998
"790","United States","USA","2021-05-07",701447,1393856.40000001,3
"791","United States","USA","2021-05-08",671828,1266835.59999999,2.60000000000002
"792","United States","USA","2021-05-09",654372,1193520.80000001,3
"793","United States","USA","2021-05-10",631594,1123951.59999999,3.19999999999999
"794","United States","USA","2021-05-11",608437,1188126.40000001,2.40000000000001
"795","United States","USA","2021-05-12",583518,1389009,2.19999999999999
"796","United States","USA","2021-05-13",604417,1352497.8,2.40000000000001
"797","United States","USA","2021-05-14",646603,1158381.39999999,2
"798","United States","USA","2021-05-15",704209,1072527.80000001,2.19999999999999
"799","United States","USA","2021-05-16",743332,1023731.79999998,2.80000000000001
"800","United States","USA","2021-05-17",801164,972156,3
"801","United States","USA","2021-05-18",849138,1009597,3
"802","United States","USA","2021-05-19",898198,1154771.80000001,3.59999999999999
"803","United States","USA","2021-05-20",897350,1106620.80000001,3.59999999999999
"804","United States","USA","2021-05-21",874443,941936.399999976,2.80000000000001
"805","United States","USA","2021-05-22",849010,856009.600000024,2.59999999999999
"806","United States","USA","2021-05-23",829104,788033.599999994,2
"807","United States","USA","2021-05-24",793108,713872.799999982,2
"808","United States","USA","2021-05-25",746632,719563,1.59999999999999
"809","United States","USA","2021-05-26",699832,808485.800000012,1.80000000000001
"810","United States","USA","2021-05-27",655814,741850.400000006,1.80000000000001
"811","United States","USA","2021-05-28",608738,614164.799999982,1.79999999999998
"812","United States","USA","2021-05-29",558711,470041.600000024,1.59999999999999
"813","United States","USA","2021-05-30",538996,467696,2.40000000000001
"814","United States","USA","2021-05-31",460734,446643.599999994,2.20000000000002
"815","United States","USA","2021-06-01",441038,530935.799999982,2.39999999999998
"816","United States","USA","2021-06-02",417390,683090.400000006,2.40000000000001
"817","United States","USA","2021-06-03",395814,809733.599999994,2.20000000000002
"818","United States","USA","2021-06-04",380827,724192.200000018,1.19999999999999
"819","United States","USA","2021-06-05",376928,735957.199999988,1.40000000000001
"820","United States","USA","2021-06-06",372701,731774.599999994,1.59999999999999
"821","United States","USA","2021-06-07",413244,703922.200000018,1.40000000000001
"822","United States","USA","2021-06-08",395132,716806.799999982,1.40000000000001
"823","United States","USA","2021-06-09",380317,815845.800000012,1.79999999999998
"824","United States","USA","2021-06-10",371934,795839.400000006,1.80000000000001
